time,A,B,S
               16802,  1, 1, 2
               16804,  1, 1, 2
               16806,  1, 1, 2
               16808,  1, 1, 2
               16810,  1, 1, 2
               16812,  1, 1, 2
               16814,  1, 1, 2
               16816,  1, 1, 2
               16818,  1, 1, 2
               16820,  1, 1, 2
               16822,  1, 1, 2
               16824,  1, 1, 2
               16826,  1, 1, 2
               16828,  1, 1, 2
               16830,  1, 1, 2
               16832,  1, 1, 2
               16834,  1, 1, 2
               16836,  1, 1, 2
               16838,  1, 1, 2
               16840,  1, 1, 2
               16842,  1, 1, 2
               16844,  1, 1, 2
               16846,  1, 1, 2
               16848,  1, 1, 2
               16850,  1, 1, 2
               16852,  1, 1, 2
               16854,  1, 1, 2
               16856,  1, 1, 2
               16858,  1, 1, 2
               16860,  1, 1, 2
               16862,  1, 1, 2
               16864,  1, 1, 2
               16866,  1, 1, 2
               16868,  1, 1, 2
               16870,  1, 1, 2
               16872,  1, 1, 2
               16874,  1, 1, 2
               16876,  1, 1, 2
               16878,  1, 1, 2
               16880,  1, 1,15
               16882,  1, 1,15
               16884,  1, 1,15
               16886,  1, 1,15
               16888,  1, 1,15
               16890,  1, 1, 1
               16892,  1, 1, 1
               16894,  1, 1, 1
               16896,  1, 1, 1
               16898,  1, 1, 1
               16900,  1, 1,15
               16902,  1, 1,15
               16904,  1, 1,15
               16906,  1, 1,15
               16908,  1, 1,15
               16910,  1, 1, 2
               16912,  1, 1, 2
               16914,  1, 1, 2
               16916,  1, 1, 2
               16918,  1, 1, 2
               16920,  1, 1, 2
               16922,  1, 1, 2
               16924,  1, 1, 2
               16926,  1, 1, 2
               16928,  1, 1, 2
               16930,  1, 1, 2
               16932,  1, 1, 2
               16934,  1, 1, 2
               16936,  1, 1, 2
               16938,  1, 1, 2
               16940,  1, 1, 2
               16942,  1, 1, 2
               16944,  1, 1, 2
               16946,  1, 1, 2
               16948,  1, 1, 2
               16950,  1, 1, 2
               16952,  1, 1, 2
               16954,  1, 1, 2
               16956,  1, 1, 2
               16958,  1, 1, 2
               16960,  1, 1, 2
               16962,  1, 1, 2
               16964,  1, 1, 2
               16966,  1, 1, 2
               16968,  1, 1, 2
               16970,  1, 1,15
               16972,  1, 1,15
               16974,  1, 1,15
               16976,  1, 1,15
               16978,  1, 1,15
               16980,  1, 1, 1
               16982,  1, 1, 1
               16984,  1, 1, 1
               16986,  1, 1, 1
               16988,  1, 1, 1
               16990,  1, 1, 2
               16992,  1, 1, 2
               16994,  1, 1, 2
               16996,  1, 1, 2
               16998,  1, 1, 2
               17000,  1, 1, 2
               17002,  1, 1, 2
               17004,  1, 1, 2
               17006,  1, 1, 2
               17008,  1, 1, 2
               17010,  1, 1,15
               17012,  1, 1,15
               17014,  1, 1,15
               17016,  1, 1,15
               17018,  1, 1,15
               17020,  1, 1, 1
               17022,  1, 1, 1
               17024,  1, 1, 1
               17026,  1, 1, 1
               17028,  1, 1, 1
               17030,  1, 1, 1
               17032,  1, 1, 1
               17034,  1, 1, 1
               17036,  1, 1, 1
               17038,  1, 1, 1
               17040,  1, 1, 2
               17042,  1, 1, 2
               17044,  1, 1, 2
               17046,  1, 1, 2
               17048,  1, 1, 2
               17050,  1, 1, 2
               17052,  1, 1, 2
               17054,  1, 1, 2
               17056,  1, 1, 2
               17058,  1, 1, 2
               17060,  1, 1, 0
               17062,  1, 1, 0
               17064,  1, 1, 0
               17066,  1, 1, 0
               17068,  1, 1, 0
               17070,  1, 1, 4
               17072,  1, 1, 4
               17074,  1, 1, 4
               17076,  1, 1, 4
               17078,  1, 1, 4
               17080,  1, 1, 2
               17082,  1, 1, 2
               17084,  1, 1, 2
               17086,  1, 1, 2
               17088,  1, 1, 2
               17090,  1, 1, 2
               17092,  1, 1, 2
               17094,  1, 1, 2
               17096,  1, 1, 2
               17098,  1, 1, 2
               17100,  1, 1, 2
               17102,  1, 1, 2
               17104,  1, 1, 2
               17106,  1, 1, 2
               17108,  1, 1, 2
               17110,  1, 1, 2
               17112,  1, 1, 2
               17114,  1, 1, 2
               17116,  1, 1, 2
               17118,  1, 1, 2
               17120,  1, 1, 2
               17122,  1, 1, 2
               17124,  1, 1, 2
               17126,  1, 1, 2
               17128,  1, 1, 2
               17130,  1, 1, 0
               17132,  1, 1, 0
               17134,  1, 1, 0
               17136,  1, 1, 0
               17138,  1, 1, 0
               17140,  1, 1, 4
               17142,  1, 1, 4
               17144,  1, 1, 4
               17146,  1, 1, 4
               17148,  1, 1, 4
               17150,  1, 1, 0
               17152,  1, 1, 0
               17154,  1, 1, 0
               17156,  1, 1, 0
               17158,  1, 1, 0
               17160,  1, 1,15
               17162,  1, 1,15
               17164,  1, 1,15
               17166,  1, 1,15
               17168,  1, 1,15
               17170,  1, 1, 2
               17172,  1, 1, 2
               17174,  1, 1, 2
               17176,  1, 1, 2
               17178,  1, 1, 2
               17180,  1, 1, 2
               17182,  1, 1, 2
               17184,  1, 1, 2
               17186,  1, 1, 2
               17188,  1, 1, 2
               17190,  1, 1, 2
               17192,  1, 1, 2
               17194,  1, 1, 2
               17196,  1, 1, 2
               17198,  1, 1, 2
               17200,  1, 1, 2
               17202,  1, 1, 2
               17204,  1, 1, 2
               17206,  1, 1, 2
               17208,  1, 1, 2
               17210,  1, 1, 2
               17212,  1, 1, 2
               17214,  1, 1, 2
               17216,  1, 1, 2
               17218,  1, 1, 2
               17220,  1, 1, 2
               17222,  1, 1, 2
               17224,  1, 1, 2
               17226,  1, 1, 2
               17228,  1, 1, 2
               17230,  1, 1, 0
               17232,  1, 1, 0
               17234,  1, 1, 0
               17236,  1, 1, 0
               17238,  1, 1, 0
               17240,  1, 1, 4
               17242,  1, 1, 4
               17244,  1, 1, 4
               17246,  1, 1, 4
               17248,  1, 1, 4
               17250,  1, 1, 4
               17252,  1, 1, 4
               17254,  1, 1, 4
               17256,  1, 1, 4
               17258,  1, 1, 4
               17260,  1, 1, 4
               17262,  1, 1, 4
               17264,  1, 1, 4
               17266,  1, 1, 4
               17268,  1, 1, 4
               17270,  1, 1, 4
               17272,  1, 1, 4
               17274,  1, 1, 4
               17276,  1, 1, 4
               17278,  1, 1, 4
               17280,  1, 1, 4
               17282,  1, 1, 4
               17284,  1, 1, 4
               17286,  1, 1, 4
               17288,  1, 1, 4
               17290,  1, 1, 2
               17292,  1, 1, 2
               17294,  1, 1, 2
               17296,  1, 1, 2
               17298,  1, 1, 2
               17300,  1, 1, 2
               17302,  1, 1, 2
               17304,  1, 1, 2
               17306,  1, 1, 2
               17308,  1, 1, 2
               17310,  1, 1, 2
               17312,  1, 1, 2
               17314,  1, 1, 2
               17316,  1, 1, 2
               17318,  1, 1, 2
               17320,  1, 1, 2
               17322,  1, 1, 2
               17324,  1, 1, 2
               17326,  1, 1, 2
               17328,  1, 1, 2
               17330,  1, 1, 2
               17332,  1, 1, 2
               17334,  1, 1, 2
               17336,  1, 1, 2
               17338,  1, 1, 2
               17340,  1, 1, 2
               17342,  1, 1, 2
               17344,  1, 1, 2
               17346,  1, 1, 2
               17348,  1, 1, 2
               17350,  1, 1, 2
               17352,  1, 1, 2
               17354,  1, 1, 2
               17356,  1, 1, 2
               17358,  1, 1, 2
               17360,  1, 1, 2
               17362,  1, 1, 2
               17364,  1, 1, 2
               17366,  1, 1, 2
               17368,  1, 1, 2
               17370,  1, 1, 2
               17372,  1, 1, 2
               17374,  1, 1, 2
               17376,  1, 1, 2
               17378,  1, 1, 2
               17380,  1, 1, 2
               17382,  1, 1, 2
               17384,  1, 1, 2
               17386,  1, 1, 2
               17388,  1, 1, 2
               17390,  1, 1, 2
               17392,  1, 1, 2
               17394,  1, 1, 2
               17396,  1, 1, 2
               17398,  1, 1, 2
               17400,  1, 1, 2
               17402,  1, 1, 2
               17404,  1, 1, 2
               17406,  1, 1, 2
               17408,  1, 1, 2
               17410,  1, 1, 2
               17412,  1, 1, 2
               17414,  1, 1, 2
               17416,  1, 1, 2
               17418,  1, 1, 2
               17420,  1, 1, 2
               17422,  1, 1, 2
               17424,  1, 1, 2
               17426,  1, 1, 2
               17428,  1, 1, 2
               17430,  1, 1, 2
               17432,  1, 1, 2
               17434,  1, 1, 2
               17436,  1, 1, 2
               17438,  1, 1, 2
               17440,  1, 1, 2
               17442,  1, 1, 2
               17444,  1, 1, 2
               17446,  1, 1, 2
               17448,  1, 1, 2
               17450,  1, 1, 0
               17452,  1, 1, 0
               17454,  1, 1, 0
               17456,  1, 1, 0
               17458,  1, 1, 0
               17460,  1, 1, 2
               17462,  1, 1, 2
               17464,  1, 1, 2
               17466,  1, 1, 2
               17468,  1, 1, 2
               17470,  1, 1, 2
               17472,  1, 1, 2
               17474,  1, 1, 2
               17476,  1, 1, 2
               17478,  1, 1, 2
               17480,  1, 1, 2
               17482,  1, 1, 2
               17484,  1, 1, 2
               17486,  1, 1, 2
               17488,  1, 1, 2
               17490,  1, 1, 2
               17492,  1, 1, 2
               17494,  1, 1, 2
               17496,  1, 1, 2
               17498,  1, 1, 2
               17500,  1, 1, 2
               17502,  1, 1, 2
               17504,  1, 1, 2
               17506,  1, 1, 2
               17508,  1, 1, 2
               17510,  1, 1, 2
               17512,  1, 1, 2
               17514,  1, 1, 2
               17516,  1, 1, 2
               17518,  1, 1, 2
               17520,  1, 1, 2
               17522,  1, 1, 2
               17524,  1, 1, 2
               17526,  1, 1, 2
               17528,  1, 1, 2
               17530,  1, 1, 2
               17532,  1, 1, 2
               17534,  1, 1, 2
               17536,  1, 1, 2
               17538,  1, 1, 2
               17540,  1, 1, 2
               17542,  1, 1, 2
               17544,  1, 1, 2
               17546,  1, 1, 2
               17548,  1, 1, 2
               17550,  1, 1, 2
               17552,  1, 1, 2
               17554,  1, 1, 2
               17556,  1, 1, 2
               17558,  1, 1, 2
               17560,  1, 1, 2
               17562,  1, 1, 2
               17564,  1, 1, 2
               17566,  1, 1, 2
               17568,  1, 1, 2
               17570,  1, 1, 2
               17572,  1, 1, 2
               17574,  1, 1, 2
               17576,  1, 1, 2
               17578,  1, 1, 2
               17580,  1, 1, 2
               17582,  1, 1, 2
               17584,  1, 1, 2
               17586,  1, 1, 2
               17588,  1, 1, 2
               17590,  1, 1, 0
               17592,  1, 1, 0
               17594,  1, 1, 0
               17596,  1, 1, 0
               17598,  1, 1, 0
               17600,  1, 1, 4
               17602,  1, 1, 4
               17604,  1, 1, 4
               17606,  1, 1, 4
               17608,  1, 1, 4
               17610,  1, 1, 4
               17612,  1, 1, 4
               17614,  1, 1, 4
               17616,  1, 1, 4
               17618,  1, 1, 4
               17620,  1, 1, 4
               17622,  1, 1, 4
               17624,  1, 1, 4
               17626,  1, 1, 4
               17628,  1, 1, 4
               17630,  1, 1, 2
               17632,  1, 1, 2
               17634,  1, 1, 2
               17636,  1, 1, 2
               17638,  1, 1, 2
               17640,  1, 1, 2
               17642,  1, 1, 2
               17644,  1, 1, 2
               17646,  1, 1, 2
               17648,  1, 1, 2
               17650,  1, 1, 2
               17652,  1, 1, 2
               17654,  1, 1, 2
               17656,  1, 1, 2
               17658,  1, 1, 2
               17660,  1, 1, 2
               17662,  1, 1, 2
               17664,  1, 1, 2
               17666,  1, 1, 2
               17668,  1, 1, 2
               17670,  1, 1, 0
               17672,  1, 1, 0
               17674,  1, 1, 0
               17676,  1, 1, 0
               17678,  1, 1, 0
               17680,  1, 1, 2
               17682,  1, 1, 2
               17684,  1, 1, 2
               17686,  1, 1, 2
               17688,  1, 1, 2
               17690,  1, 1, 2
               17692,  1, 1, 2
               17694,  1, 1, 2
               17696,  1, 1, 2
               17698,  1, 1, 2
               17700,  1, 1, 2
               17702,  1, 1, 2
               17704,  1, 1, 2
               17706,  1, 1, 2
               17708,  1, 1, 2
               17710,  1, 1, 2
               17712,  1, 1, 2
               17714,  1, 1, 2
               17716,  1, 1, 2
               17718,  1, 1, 2
               17720,  1, 1, 2
               17722,  1, 1, 2
               17724,  1, 1, 2
               17726,  1, 1, 2
               17728,  1, 1, 2
               17730,  1, 1, 2
               17732,  1, 1, 2
               17734,  1, 1, 2
               17736,  1, 1, 2
               17738,  1, 1, 2
               17740,  1, 1, 2
               17742,  1, 1, 2
               17744,  1, 1, 2
               17746,  1, 1, 2
               17748,  1, 1, 2
               17750,  1, 1, 2
               17752,  1, 1, 2
               17754,  1, 1, 2
               17756,  1, 1, 2
               17758,  1, 1, 2
               17760,  1, 1, 2
               17762,  1, 1, 2
               17764,  1, 1, 2
               17766,  1, 1, 2
               17768,  1, 1, 2
               17770,  1, 1, 2
               17772,  1, 1, 2
               17774,  1, 1, 2
               17776,  1, 1, 2
               17778,  1, 1, 2
               17780,  1, 1, 2
               17782,  1, 1, 2
               17784,  1, 1, 2
               17786,  1, 1, 2
               17788,  1, 1, 2
               17790,  1, 1,15
               17792,  1, 1,15
               17794,  1, 1,15
               17796,  1, 1,15
               17798,  1, 1,15
               17800,  1, 1,15
               17802,  1, 1,15
               17804,  1, 1,15
               17806,  1, 1,15
               17808,  1, 1,15
               17810,  1, 1,15
               17812,  1, 1,15
               17814,  1, 1,15
               17816,  1, 1,15
               17818,  1, 1,15
               17820,  1, 1, 2
               17822,  1, 1, 2
               17824,  1, 1, 2
               17826,  1, 1, 2
               17828,  1, 1, 2
               17830,  1, 1, 2
               17832,  1, 1, 2
               17834,  1, 1, 2
               17836,  1, 1, 2
               17838,  1, 1, 2
               17840,  1, 1,15
               17842,  1, 1,15
               17844,  1, 1,15
               17846,  1, 1,15
               17848,  1, 1,15
               17850,  1, 1, 1
               17852,  1, 1, 1
               17854,  1, 1, 1
               17856,  1, 1, 1
               17858,  1, 1, 1
               17860,  1, 1, 1
               17862,  1, 1, 1
               17864,  1, 1, 1
               17866,  1, 1, 1
               17868,  1, 1, 1
               17870,  1, 1, 1
               17872,  1, 1, 1
               17874,  1, 1, 1
               17876,  1, 1, 1
               17878,  1, 1, 1
               17880,  1, 1, 2
               17882,  1, 1, 2
               17884,  1, 1, 2
               17886,  1, 1, 2
               17888,  1, 1, 2
               17890,  1, 1, 0
               17892,  1, 1, 0
               17894,  1, 1, 0
               17896,  1, 1, 0
               17898,  1, 1, 0
               17900,  1, 1, 4
               17902,  1, 1, 4
               17904,  1, 1, 4
               17906,  1, 1, 4
               17908,  1, 1, 4
               17910,  1, 1, 4
               17912,  1, 1, 4
               17914,  1, 1, 4
               17916,  1, 1, 4
               17918,  1, 1, 4
               17920,  1, 1, 4
               17922,  1, 1, 4
               17924,  1, 1, 4
               17926,  1, 1, 4
               17928,  1, 1, 4
               17930,  1, 1, 4
               17932,  1, 1, 4
               17934,  1, 1, 4
               17936,  1, 1, 4
               17938,  1, 1, 4
               17940,  1, 1, 2
               17942,  1, 1, 2
               17944,  1, 1, 2
               17946,  1, 1, 2
               17948,  1, 1, 2
               17950,  1, 1, 2
               17952,  1, 1, 2
               17954,  1, 1, 2
               17956,  1, 1, 2
               17958,  1, 1, 2
               17960,  1, 1, 2
               17962,  1, 1, 2
               17964,  1, 1, 2
               17966,  1, 1, 2
               17968,  1, 1, 2
               17970,  1, 1,15
               17972,  1, 1,15
               17974,  1, 1,15
               17976,  1, 1,15
               17978,  1, 1,15
               17980,  1, 1, 2
               17982,  1, 1, 2
               17984,  1, 1, 2
               17986,  1, 1, 2
               17988,  1, 1, 2
               17990,  1, 1, 0
               17992,  1, 1, 0
               17994,  1, 1, 0
               17996,  1, 1, 0
               17998,  1, 1, 0
               18000,  1, 1, 2
               18002,  1, 1, 2
               18004,  1, 1, 2
               18006,  1, 1, 2
               18008,  1, 1, 2
               18010,  1, 1, 2
               18012,  1, 1, 2
               18014,  1, 1, 2
               18016,  1, 1, 2
               18018,  1, 1, 2
               18020,  1, 1, 2
               18022,  1, 1, 2
               18024,  1, 1, 2
               18026,  1, 1, 2
               18028,  1, 1, 2
               18030,  1, 1, 2
               18032,  1, 1, 2
               18034,  1, 1, 2
               18036,  1, 1, 2
               18038,  1, 1, 2
               18040,  1, 1, 2
               18042,  1, 1, 2
               18044,  1, 1, 2
               18046,  1, 1, 2
               18048,  1, 1, 2
               18050,  1, 1, 2
               18052,  1, 1, 2
               18054,  1, 1, 2
               18056,  1, 1, 2
               18058,  1, 1, 2
               18060,  1, 1, 2
               18062,  1, 1, 2
               18064,  1, 1, 2
               18066,  1, 1, 2
               18068,  1, 1, 2
               18070,  1, 1, 2
               18072,  1, 1, 2
               18074,  1, 1, 2
               18076,  1, 1, 2
               18078,  1, 1, 2
               18080,  1, 1, 2
               18082,  1, 1, 2
               18084,  1, 1, 2
               18086,  1, 1, 2
               18088,  1, 1, 2
               18090,  1, 1, 2
               18092,  1, 1, 2
               18094,  1, 1, 2
               18096,  1, 1, 2
               18098,  1, 1, 2
               18100,  1, 1, 2
               18102,  1, 1, 2
               18104,  1, 1, 2
               18106,  1, 1, 2
               18108,  1, 1, 2
               18110,  1, 1, 2
               18112,  1, 1, 2
               18114,  1, 1, 2
               18116,  1, 1, 2
               18118,  1, 1, 2
               18120,  1, 1, 2
               18122,  1, 1, 2
               18124,  1, 1, 2
               18126,  1, 1, 2
               18128,  1, 1, 2
               18130,  1, 1, 2
               18132,  1, 1, 2
               18134,  1, 1, 2
               18136,  1, 1, 2
               18138,  1, 1, 2
               18140,  1, 1, 2
               18142,  1, 1, 2
               18144,  1, 1, 2
               18146,  1, 1, 2
               18148,  1, 1, 2
               18150,  1, 1, 2
               18152,  1, 1, 2
               18154,  1, 1, 2
               18156,  1, 1, 2
               18158,  1, 1, 2
               18160,  1, 1, 2
               18162,  1, 1, 2
               18164,  1, 1, 2
               18166,  1, 1, 2
               18168,  1, 1, 2
               18170,  1, 1, 2
               18172,  1, 1, 2
               18174,  1, 1, 2
               18176,  1, 1, 2
               18178,  1, 1, 2
               18180,  1, 1, 0
               18182,  1, 1, 0
               18184,  1, 1, 0
               18186,  1, 1, 0
               18188,  1, 1, 0
               18190,  1, 1, 0
               18192,  1, 1, 0
               18194,  1, 1, 0
               18196,  1, 1, 0
               18198,  1, 1, 0
               18200,  1, 1, 8
               18202,  1, 1, 8
               18204,  1, 1, 8
               18206,  1, 1, 8
               18208,  1, 1, 8
               18210,  1, 1, 2
               18212,  1, 1, 2
               18214,  1, 1, 2
               18216,  1, 1, 2
               18218,  1, 1, 2
               18220,  1, 1, 2
               18222,  1, 1, 2
               18224,  1, 1, 2
               18226,  1, 1, 2
               18228,  1, 1, 2
               18230,  1, 1, 0
               18232,  1, 1, 0
               18234,  1, 1, 0
               18236,  1, 1, 0
               18238,  1, 1, 0
               18240,  1, 1,13
               18242,  1, 1,13
               18244,  1, 1,13
               18246,  1, 1,13
               18248,  1, 1,13
               18250,  1, 1, 4
               18252,  1, 1, 4
               18254,  1, 1, 4
               18256,  1, 1, 4
               18258,  1, 1, 4
               18260,  1, 1, 4
               18262,  1, 1, 4
               18264,  1, 1, 4
               18266,  1, 1, 4
               18268,  1, 1, 4
               18270,  1, 1, 0
               18272,  1, 1, 0
               18274,  1, 1, 0
               18276,  1, 1, 0
               18278,  1, 1, 0
               18280,  1, 1, 4
               18282,  1, 1, 4
               18284,  1, 1, 4
               18286,  1, 1, 4
               18288,  1, 1, 4
               18290,  1, 1, 2
               18292,  1, 1, 2
               18294,  1, 1, 2
               18296,  1, 1, 2
               18298,  1, 1, 2
               18300,  1, 1, 0
               18302,  1, 1, 0
               18304,  1, 1, 0
               18306,  1, 1, 0
               18308,  1, 1, 0
               18310,  1, 1, 4
               18312,  1, 1, 4
               18314,  1, 1, 4
               18316,  1, 1, 4
               18318,  1, 1, 4
               18320,  1, 1, 2
               18322,  1, 1, 2
               18324,  1, 1, 2
               18326,  1, 1, 2
               18328,  1, 1, 2
               18330,  1, 1, 2
               18332,  1, 1, 2
               18334,  1, 1, 2
               18336,  1, 1, 2
               18338,  1, 1, 2
               18340,  1, 1, 2
               18342,  1, 1, 2
               18344,  1, 1, 2
               18346,  1, 1, 2
               18348,  1, 1, 2
               18350,  1, 1, 2
               18352,  1, 1, 2
               18354,  1, 1, 2
               18356,  1, 1, 2
               18358,  1, 1, 2
               18360,  1, 1, 2
               18362,  1, 1, 2
               18364,  1, 1, 2
               18366,  1, 1, 2
               18368,  1, 1, 2
               18370,  1, 1, 2
               18372,  1, 1, 2
               18374,  1, 1, 2
               18376,  1, 1, 2
               18378,  1, 1, 2
               18380,  1, 1, 0
               18382,  1, 1, 0
               18384,  1, 1, 0
               18386,  1, 1, 0
               18388,  1, 1, 0
               18390,  1, 1, 2
               18392,  1, 1, 2
               18394,  1, 1, 2
               18396,  1, 1, 2
               18398,  1, 1, 2
               18400,  1, 1, 2
               18402,  1, 1, 2
               18404,  1, 1, 2
               18406,  1, 1, 2
               18408,  1, 1, 2
               18410,  1, 1, 2
               18412,  1, 1, 2
               18414,  1, 1, 2
               18416,  1, 1, 2
               18418,  1, 1, 2
               18420,  1, 1, 2
               18422,  1, 1, 2
               18424,  1, 1, 2
               18426,  1, 1, 2
               18428,  1, 1, 2
               18430,  1, 1, 0
               18432,  1, 1, 0
               18434,  1, 1, 0
               18436,  1, 1, 0
               18438,  1, 1, 0
               18440,  1, 1, 2
               18442,  1, 1, 2
               18444,  1, 1, 2
               18446,  1, 1, 2
               18448,  1, 1, 2
               18450,  1, 1, 0
               18452,  1, 1, 0
               18454,  1, 1, 0
               18456,  1, 1, 0
               18458,  1, 1, 0
               18460,  1, 1,15
               18462,  1, 1,15
               18464,  1, 1,15
               18466,  1, 1,15
               18468,  1, 1,15
               18470,  1, 1, 1
               18472,  1, 1, 1
               18474,  1, 1, 1
               18476,  1, 1, 1
               18478,  1, 1, 1
               18480,  1, 1, 1
               18482,  1, 1, 1
               18484,  1, 1, 1
               18486,  1, 1, 1
               18488,  1, 1, 1
               18490,  1, 1, 2
               18492,  1, 1, 2
               18494,  1, 1, 2
               18496,  1, 1, 2
               18498,  1, 1, 2
               18500,  1, 1, 2
               18502,  1, 1, 2
               18504,  1, 1, 2
               18506,  1, 1, 2
               18508,  1, 1, 2
               18510,  1, 1, 2
               18512,  1, 1, 2
               18514,  1, 1, 2
               18516,  1, 1, 2
               18518,  1, 1, 2
               18520,  1, 1, 0
               18522,  1, 1, 0
               18524,  1, 1, 0
               18526,  1, 1, 0
               18528,  1, 1, 0
               18530,  1, 1, 4
               18532,  1, 1, 4
               18534,  1, 1, 4
               18536,  1, 1, 4
               18538,  1, 1, 4
               18540,  1, 1, 2
               18542,  1, 1, 2
               18544,  1, 1, 2
               18546,  1, 1, 2
               18548,  1, 1, 2
               18550,  1, 1, 2
               18552,  1, 1, 2
               18554,  1, 1, 2
               18556,  1, 1, 2
               18558,  1, 1, 2
               18560,  1, 1, 2
               18562,  1, 1, 2
               18564,  1, 1, 2
               18566,  1, 1, 2
               18568,  1, 1, 2
               18570,  1, 1,15
               18572,  1, 1,15
               18574,  1, 1,15
               18576,  1, 1,15
               18578,  1, 1,15
               18580,  1, 1,15
               18582,  1, 1,15
               18584,  1, 1,15
               18586,  1, 1,15
               18588,  1, 1,15
               18590,  1, 1,15
               18592,  1, 1,15
               18594,  1, 1,15
               18596,  1, 1,15
               18598,  1, 1,15
               18600,  1, 1, 0
               18602,  1, 1, 0
               18604,  1, 1, 0
               18606,  1, 1, 0
               18608,  1, 1, 0
               18610,  1, 1, 4
               18612,  1, 1, 4
               18614,  1, 1, 4
               18616,  1, 1, 4
               18618,  1, 1, 4
               18620,  1, 1, 4
               18622,  1, 1, 4
               18624,  1, 1, 4
               18626,  1, 1, 4
               18628,  1, 1, 4
               18630,  1, 1, 2
               18632,  1, 1, 2
               18634,  1, 1, 2
               18636,  1, 1, 2
               18638,  1, 1, 2
               18640,  1, 1, 2
               18642,  1, 1, 2
               18644,  1, 1, 2
               18646,  1, 1, 2
               18648,  1, 1, 2
               18650,  1, 1, 2
               18652,  1, 1, 2
               18654,  1, 1, 2
               18656,  1, 1, 2
               18658,  1, 1, 2
               18660,  1, 1, 2
               18662,  1, 1, 2
               18664,  1, 1, 2
               18666,  1, 1, 2
               18668,  1, 1, 2
               18670,  1, 1,15
               18672,  1, 1,15
               18674,  1, 1,15
               18676,  1, 1,15
               18678,  1, 1,15
               18680,  1, 1, 2
               18682,  1, 1, 2
               18684,  1, 1, 2
               18686,  1, 1, 2
               18688,  1, 1, 2
               18690,  1, 1, 2
               18692,  1, 1, 2
               18694,  1, 1, 2
               18696,  1, 1, 2
               18698,  1, 1, 2
               18700,  1, 1, 2
               18702,  1, 1, 2
               18704,  1, 1, 2
               18706,  1, 1, 2
               18708,  1, 1, 2
               18710,  1, 1, 2
               18712,  1, 1, 2
               18714,  1, 1, 2
               18716,  1, 1, 2
               18718,  1, 1, 2
               18720,  1, 1, 2
               18722,  1, 1, 2
               18724,  1, 1, 2
               18726,  1, 1, 2
               18728,  1, 1, 2
               18730,  1, 1, 2
               18732,  1, 1, 2
               18734,  1, 1, 2
               18736,  1, 1, 2
               18738,  1, 1, 2
               18740,  1, 1,15
               18742,  1, 1,15
               18744,  1, 1,15
               18746,  1, 1,15
               18748,  1, 1,15
               18750,  1, 1, 1
               18752,  1, 1, 1
               18754,  1, 1, 1
               18756,  1, 1, 1
               18758,  1, 1, 1
               18760,  1, 1, 1
               18762,  1, 1, 1
               18764,  1, 1, 1
               18766,  1, 1, 1
               18768,  1, 1, 1
               18770,  1, 1, 2
               18772,  1, 1, 2
               18774,  1, 1, 2
               18776,  1, 1, 2
               18778,  1, 1, 2
               18780,  1, 1, 2
               18782,  1, 1, 2
               18784,  1, 1, 2
               18786,  1, 1, 2
               18788,  1, 1, 2
               18790,  1, 1, 2
               18792,  1, 1, 2
               18794,  1, 1, 2
               18796,  1, 1, 2
               18798,  1, 1, 2
               18800,  1, 1, 2
               18802,  1, 1, 2
               18804,  1, 1, 2
               18806,  1, 1, 2
               18808,  1, 1, 2
               18810,  1, 1, 2
               18812,  1, 1, 2
               18814,  1, 1, 2
               18816,  1, 1, 2
               18818,  1, 1, 2
               18820,  1, 1, 2
               18822,  1, 1, 2
               18824,  1, 1, 2
               18826,  1, 1, 2
               18828,  1, 1, 2
               18830,  1, 1, 0
               18832,  1, 1, 0
               18834,  1, 1, 0
               18836,  1, 1, 0
               18838,  1, 1, 0
               18840,  1, 1, 4
               18842,  1, 1, 4
               18844,  1, 1, 4
               18846,  1, 1, 4
               18848,  1, 1, 4
               18850,  1, 1, 2
               18852,  1, 1, 2
               18854,  1, 1, 2
               18856,  1, 1, 2
               18858,  1, 1, 2
               18860,  1, 1, 2
               18862,  1, 1, 2
               18864,  1, 1, 2
               18866,  1, 1, 2
               18868,  1, 1, 2
               18870,  1, 1, 2
               18872,  1, 1, 2
               18874,  1, 1, 2
               18876,  1, 1, 2
               18878,  1, 1, 2
               18880,  1, 1, 2
               18882,  1, 1, 2
               18884,  1, 1, 2
               18886,  1, 1, 2
               18888,  1, 1, 2
               18890,  1, 1, 2
               18892,  1, 1, 2
               18894,  1, 1, 2
               18896,  1, 1, 2
               18898,  1, 1, 2
               18900,  1, 1, 2
               18902,  1, 1, 2
               18904,  1, 1, 2
               18906,  1, 1, 2
               18908,  1, 1, 2
               18910,  1, 1,15
               18912,  1, 1,15
               18914,  1, 1,15
               18916,  1, 1,15
               18918,  1, 1,15
               18920,  1, 1, 2
               18922,  1, 1, 2
               18924,  1, 1, 2
               18926,  1, 1, 2
               18928,  1, 1, 2
               18930,  1, 1, 2
               18932,  1, 1, 2
               18934,  1, 1, 2
               18936,  1, 1, 2
               18938,  1, 1, 2
               18940,  1, 1, 2
               18942,  1, 1, 2
               18944,  1, 1, 2
               18946,  1, 1, 2
               18948,  1, 1, 2
               18950,  1, 1, 2
               18952,  1, 1, 2
               18954,  1, 1, 2
               18956,  1, 1, 2
               18958,  1, 1, 2
               18960,  1, 1, 2
               18962,  1, 1, 2
               18964,  1, 1, 2
               18966,  1, 1, 2
