time, A, B, S
               14192, 0001,0001,1111
               14194, 0001,0001,1111
               14196, 0001,0001,1111
               14198, 0001,0001,1111
               14200, 0001,0001,0001
               14202, 0001,0001,0001
               14204, 0001,0001,0001
               14206, 0001,0001,0001
               14208, 0001,0001,0001
               14210, 0001,0001,0000
               14212, 0001,0001,0000
               14214, 0001,0001,0000
               14216, 0001,0001,0000
               14218, 0001,0001,0000
               14220, 0001,0001,0100
               14222, 0001,0001,0100
               14224, 0001,0001,0100
               14226, 0001,0001,0100
               14228, 0001,0001,0100
               14230, 0001,0001,0100
               14232, 0001,0001,0100
               14234, 0001,0001,0100
               14236, 0001,0001,0100
               14238, 0001,0001,0100
               14240, 0001,0001,0010
               14242, 0001,0001,0010
               14244, 0001,0001,0010
               14246, 0001,0001,0010
               14248, 0001,0001,0010
               14250, 0001,0001,0000
               14252, 0001,0001,0000
               14254, 0001,0001,0000
               14256, 0001,0001,0000
               14258, 0001,0001,0000
               14260, 0001,0001,0010
               14262, 0001,0001,0010
               14264, 0001,0001,0010
               14266, 0001,0001,0010
               14268, 0001,0001,0010
               14270, 0001,0001,0010
               14272, 0001,0001,0010
               14274, 0001,0001,0010
               14276, 0001,0001,0010
               14278, 0001,0001,0010
               14280, 0001,0001,1111
               14282, 0001,0001,1111
               14284, 0001,0001,1111
               14286, 0001,0001,1111
               14288, 0001,0001,1111
               14290, 0001,0001,0010
               14292, 0001,0001,0010
               14294, 0001,0001,0010
               14296, 0001,0001,0010
               14298, 0001,0001,0010
               14300, 0001,0001,0010
               14302, 0001,0001,0010
               14304, 0001,0001,0010
               14306, 0001,0001,0010
               14308, 0001,0001,0010
               14310, 0001,0001,0010
               14312, 0001,0001,0010
               14314, 0001,0001,0010
               14316, 0001,0001,0010
               14318, 0001,0001,0010
               14320, 0001,0001,0010
               14322, 0001,0001,0010
               14324, 0001,0001,0010
               14326, 0001,0001,0010
               14328, 0001,0001,0010
               14330, 0001,0001,0010
               14332, 0001,0001,0010
               14334, 0001,0001,0010
               14336, 0001,0001,0010
               14338, 0001,0001,0010
               14340, 0001,0001,1111
               14342, 0001,0001,1111
               14344, 0001,0001,1111
               14346, 0001,0001,1111
               14348, 0001,0001,1111
               14350, 0001,0001,0010
               14352, 0001,0001,0010
               14354, 0001,0001,0010
               14356, 0001,0001,0010
               14358, 0001,0001,0010
               14360, 0001,0001,0000
               14362, 0001,0001,0000
               14364, 0001,0001,0000
               14366, 0001,0001,0000
               14368, 0001,0001,0000
               14370, 0001,0001,0100
               14372, 0001,0001,0100
               14374, 0001,0001,0100
               14376, 0001,0001,0100
               14378, 0001,0001,0100
               14380, 0001,0001,0010
               14382, 0001,0001,0010
               14384, 0001,0001,0010
               14386, 0001,0001,0010
               14388, 0001,0001,0010
               14390, 0001,0001,0010
               14392, 0001,0001,0010
               14394, 0001,0001,0010
               14396, 0001,0001,0010
               14398, 0001,0001,0010
               14400, 0001,0001,0010
               14402, 0001,0001,0010
               14404, 0001,0001,0010
               14406, 0001,0001,0010
               14408, 0001,0001,0010
               14410, 0001,0001,1111
               14412, 0001,0001,1111
               14414, 0001,0001,1111
               14416, 0001,0001,1111
               14418, 0001,0001,1111
               14420, 0001,0001,0001
               14422, 0001,0001,0001
               14424, 0001,0001,0001
               14426, 0001,0001,0001
               14428, 0001,0001,0001
               14430, 0001,0001,0010
               14432, 0001,0001,0010
               14434, 0001,0001,0010
               14436, 0001,0001,0010
               14438, 0001,0001,0010
               14440, 0001,0001,0010
               14442, 0001,0001,0010
               14444, 0001,0001,0010
               14446, 0001,0001,0010
               14448, 0001,0001,0010
               14450, 0001,0001,1111
               14452, 0001,0001,1111
               14454, 0001,0001,1111
               14456, 0001,0001,1111
               14458, 0001,0001,1111
               14460, 0001,0001,0010
               14462, 0001,0001,0010
               14464, 0001,0001,0010
               14466, 0001,0001,0010
               14468, 0001,0001,0010
               14470, 0001,0001,0010
               14472, 0001,0001,0010
               14474, 0001,0001,0010
               14476, 0001,0001,0010
               14478, 0001,0001,0010
               14480, 0001,0001,0010
               14482, 0001,0001,0010
               14484, 0001,0001,0010
               14486, 0001,0001,0010
               14488, 0001,0001,0010
               14490, 0001,0001,0010
               14492, 0001,0001,0010
               14494, 0001,0001,0010
               14496, 0001,0001,0010
               14498, 0001,0001,0010
               14500, 0001,0001,0010
               14502, 0001,0001,0010
               14504, 0001,0001,0010
               14506, 0001,0001,0010
               14508, 0001,0001,0010
               14510, 0001,0001,0000
               14512, 0001,0001,0000
               14514, 0001,0001,0000
               14516, 0001,0001,0000
               14518, 0001,0001,0000
               14520, 0001,0001,0010
               14522, 0001,0001,0010
               14524, 0001,0001,0010
               14526, 0001,0001,0010
               14528, 0001,0001,0010
               14530, 0001,0001,0010
               14532, 0001,0001,0010
               14534, 0001,0001,0010
               14536, 0001,0001,0010
               14538, 0001,0001,0010
               14540, 0001,0001,0010
               14542, 0001,0001,0010
               14544, 0001,0001,0010
               14546, 0001,0001,0010
               14548, 0001,0001,0010
               14550, 0001,0001,0010
               14552, 0001,0001,0010
               14554, 0001,0001,0010
               14556, 0001,0001,0010
               14558, 0001,0001,0010
               14560, 0001,0001,1111
               14562, 0001,0001,1111
               14564, 0001,0001,1111
               14566, 0001,0001,1111
               14568, 0001,0001,1111
               14570, 0001,0001,0001
               14572, 0001,0001,0001
               14574, 0001,0001,0001
               14576, 0001,0001,0001
               14578, 0001,0001,0001
               14580, 0001,0001,0001
               14582, 0001,0001,0001
               14584, 0001,0001,0001
               14586, 0001,0001,0001
               14588, 0001,0001,0001
               14590, 0001,0001,1111
               14592, 0001,0001,1111
               14594, 0001,0001,1111
               14596, 0001,0001,1111
               14598, 0001,0001,1111
               14600, 0001,0001,0001
               14602, 0001,0001,0001
               14604, 0001,0001,0001
               14606, 0001,0001,0001
               14608, 0001,0001,0001
               14610, 0001,0001,0001
               14612, 0001,0001,0001
               14614, 0001,0001,0001
               14616, 0001,0001,0001
               14618, 0001,0001,0001
               14620, 0001,0001,0010
               14622, 0001,0001,0010
               14624, 0001,0001,0010
               14626, 0001,0001,0010
               14628, 0001,0001,0010
               14630, 0001,0001,0010
               14632, 0001,0001,0010
               14634, 0001,0001,0010
               14636, 0001,0001,0010
               14638, 0001,0001,0010
               14640, 0001,0001,1111
               14642, 0001,0001,1111
               14644, 0001,0001,1111
               14646, 0001,0001,1111
               14648, 0001,0001,1111
               14650, 0001,0001,0001
               14652, 0001,0001,0001
               14654, 0001,0001,0001
               14656, 0001,0001,0001
               14658, 0001,0001,0001
               14660, 0001,0001,1111
               14662, 0001,0001,1111
               14664, 0001,0001,1111
               14666, 0001,0001,1111
               14668, 0001,0001,1111
               14670, 0001,0001,0010
               14672, 0001,0001,0010
               14674, 0001,0001,0010
               14676, 0001,0001,0010
               14678, 0001,0001,0010
               14680, 0001,0001,0010
               14682, 0001,0001,0010
               14684, 0001,0001,0010
               14686, 0001,0001,0010
               14688, 0001,0001,0010
               14690, 0001,0001,0010
               14692, 0001,0001,0010
               14694, 0001,0001,0010
               14696, 0001,0001,0010
               14698, 0001,0001,0010
               14700, 0001,0001,0010
               14702, 0001,0001,0010
               14704, 0001,0001,0010
               14706, 0001,0001,0010
               14708, 0001,0001,0010
               14710, 0001,0001,1111
               14712, 0001,0001,1111
               14714, 0001,0001,1111
               14716, 0001,0001,1111
               14718, 0001,0001,1111
               14720, 0001,0001,0010
               14722, 0001,0001,0010
               14724, 0001,0001,0010
               14726, 0001,0001,0010
               14728, 0001,0001,0010
               14730, 0001,0001,0010
               14732, 0001,0001,0010
               14734, 0001,0001,0010
               14736, 0001,0001,0010
               14738, 0001,0001,0010
               14740, 0001,0001,0010
               14742, 0001,0001,0010
               14744, 0001,0001,0010
               14746, 0001,0001,0010
               14748, 0001,0001,0010
               14750, 0001,0001,0010
               14752, 0001,0001,0010
               14754, 0001,0001,0010
               14756, 0001,0001,0010
               14758, 0001,0001,0010
               14760, 0001,0001,0010
               14762, 0001,0001,0010
               14764, 0001,0001,0010
               14766, 0001,0001,0010
               14768, 0001,0001,0010
               14770, 0001,0001,1111
               14772, 0001,0001,1111
               14774, 0001,0001,1111
               14776, 0001,0001,1111
               14778, 0001,0001,1111
               14780, 0001,0001,0010
               14782, 0001,0001,0010
               14784, 0001,0001,0010
               14786, 0001,0001,0010
               14788, 0001,0001,0010
               14790, 0001,0001,0010
               14792, 0001,0001,0010
               14794, 0001,0001,0010
               14796, 0001,0001,0010
               14798, 0001,0001,0010
               14800, 0001,0001,0010
               14802, 0001,0001,0010
               14804, 0001,0001,0010
               14806, 0001,0001,0010
               14808, 0001,0001,0010
               14810, 0001,0001,0010
               14812, 0001,0001,0010
               14814, 0001,0001,0010
               14816, 0001,0001,0010
               14818, 0001,0001,0010
               14820, 0001,0001,0010
               14822, 0001,0001,0010
               14824, 0001,0001,0010
               14826, 0001,0001,0010
               14828, 0001,0001,0010
               14830, 0001,0001,0010
               14832, 0001,0001,0010
               14834, 0001,0001,0010
               14836, 0001,0001,0010
               14838, 0001,0001,0010
               14840, 0001,0001,0010
               14842, 0001,0001,0010
               14844, 0001,0001,0010
               14846, 0001,0001,0010
               14848, 0001,0001,0010
               14850, 0001,0001,0010
               14852, 0001,0001,0010
               14854, 0001,0001,0010
               14856, 0001,0001,0010
               14858, 0001,0001,0010
               14860, 0001,0001,0010
               14862, 0001,0001,0010
               14864, 0001,0001,0010
               14866, 0001,0001,0010
               14868, 0001,0001,0010
               14870, 0001,0001,0010
               14872, 0001,0001,0010
               14874, 0001,0001,0010
               14876, 0001,0001,0010
               14878, 0001,0001,0010
               14880, 0001,0001,0010
               14882, 0001,0001,0010
               14884, 0001,0001,0010
               14886, 0001,0001,0010
               14888, 0001,0001,0010
               14890, 0001,0001,0010
               14892, 0001,0001,0010
               14894, 0001,0001,0010
               14896, 0001,0001,0010
               14898, 0001,0001,0010
               14900, 0001,0001,0010
               14902, 0001,0001,0010
               14904, 0001,0001,0010
               14906, 0001,0001,0010
               14908, 0001,0001,0010
               14910, 0001,0001,0010
               14912, 0001,0001,0010
               14914, 0001,0001,0010
               14916, 0001,0001,0010
               14918, 0001,0001,0010
               14920, 0001,0001,0010
               14922, 0001,0001,0010
               14924, 0001,0001,0010
               14926, 0001,0001,0010
               14928, 0001,0001,0010
               14930, 0001,0001,1111
               14932, 0001,0001,1111
               14934, 0001,0001,1111
               14936, 0001,0001,1111
               14938, 0001,0001,1111
               14940, 0001,0001,0010
               14942, 0001,0001,0010
               14944, 0001,0001,0010
               14946, 0001,0001,0010
               14948, 0001,0001,0010
               14950, 0001,0001,0010
               14952, 0001,0001,0010
               14954, 0001,0001,0010
               14956, 0001,0001,0010
               14958, 0001,0001,0010
               14960, 0001,0001,0010
               14962, 0001,0001,0010
               14964, 0001,0001,0010
               14966, 0001,0001,0010
               14968, 0001,0001,0010
               14970, 0001,0001,0010
               14972, 0001,0001,0010
               14974, 0001,0001,0010
               14976, 0001,0001,0010
               14978, 0001,0001,0010
               14980, 0001,0001,0010
               14982, 0001,0001,0010
               14984, 0001,0001,0010
               14986, 0001,0001,0010
               14988, 0001,0001,0010
               14990, 0001,0001,1111
               14992, 0001,0001,1111
               14994, 0001,0001,1111
               14996, 0001,0001,1111
               14998, 0001,0001,1111
               15000, 0001,0001,0010
               15002, 0001,0001,0010
               15004, 0001,0001,0010
               15006, 0001,0001,0010
               15008, 0001,0001,0010
               15010, 0001,0001,0010
               15012, 0001,0001,0010
               15014, 0001,0001,0010
               15016, 0001,0001,0010
               15018, 0001,0001,0010
               15020, 0001,0001,0010
               15022, 0001,0001,0010
               15024, 0001,0001,0010
               15026, 0001,0001,0010
               15028, 0001,0001,0010
               15030, 0001,0001,0010
               15032, 0001,0001,0010
               15034, 0001,0001,0010
               15036, 0001,0001,0010
               15038, 0001,0001,0010
               15040, 0001,0001,0000
               15042, 0001,0001,0000
               15044, 0001,0001,0000
               15046, 0001,0001,0000
               15048, 0001,0001,0000
               15050, 0001,0001,0010
               15052, 0001,0001,0010
               15054, 0001,0001,0010
               15056, 0001,0001,0010
               15058, 0001,0001,0010
               15060, 0001,0001,0010
               15062, 0001,0001,0010
               15064, 0001,0001,0010
               15066, 0001,0001,0010
               15068, 0001,0001,0010
               15070, 0001,0001,0010
               15072, 0001,0001,0010
               15074, 0001,0001,0010
               15076, 0001,0001,0010
               15078, 0001,0001,0010
               15080, 0001,0001,0010
               15082, 0001,0001,0010
               15084, 0001,0001,0010
               15086, 0001,0001,0010
               15088, 0001,0001,0010
               15090, 0001,0001,0010
               15092, 0001,0001,0010
               15094, 0001,0001,0010
               15096, 0001,0001,0010
               15098, 0001,0001,0010
               15100, 0001,0001,0010
               15102, 0001,0001,0010
               15104, 0001,0001,0010
               15106, 0001,0001,0010
               15108, 0001,0001,0010
               15110, 0001,0001,0010
               15112, 0001,0001,0010
               15114, 0001,0001,0010
               15116, 0001,0001,0010
               15118, 0001,0001,0010
               15120, 0001,0001,0010
               15122, 0001,0001,0010
               15124, 0001,0001,0010
               15126, 0001,0001,0010
               15128, 0001,0001,0010
               15130, 0001,0001,0010
               15132, 0001,0001,0010
               15134, 0001,0001,0010
               15136, 0001,0001,0010
               15138, 0001,0001,0010
               15140, 0001,0001,0000
               15142, 0001,0001,0000
               15144, 0001,0001,0000
               15146, 0001,0001,0000
               15148, 0001,0001,0000
               15150, 0001,0001,0010
               15152, 0001,0001,0010
               15154, 0001,0001,0010
               15156, 0001,0001,0010
               15158, 0001,0001,0010
               15160, 0001,0001,1111
               15162, 0001,0001,1111
               15164, 0001,0001,1111
               15166, 0001,0001,1111
               15168, 0001,0001,1111
               15170, 0001,0001,1111
               15172, 0001,0001,1111
               15174, 0001,0001,1111
               15176, 0001,0001,1111
               15178, 0001,0001,1111
               15180, 0001,0001,0001
               15182, 0001,0001,0001
               15184, 0001,0001,0001
               15186, 0001,0001,0001
               15188, 0001,0001,0001
               15190, 0001,0001,0001
               15192, 0001,0001,0001
               15194, 0001,0001,0001
               15196, 0001,0001,0001
               15198, 0001,0001,0001
               15200, 0001,0001,0001
               15202, 0001,0001,0001
               15204, 0001,0001,0001
               15206, 0001,0001,0001
               15208, 0001,0001,0001
               15210, 0001,0001,0001
               15212, 0001,0001,0001
               15214, 0001,0001,0001
               15216, 0001,0001,0001
               15218, 0001,0001,0001
               15220, 0001,0001,1111
               15222, 0001,0001,1111
               15224, 0001,0001,1111
               15226, 0001,0001,1111
               15228, 0001,0001,1111
               15230, 0001,0001,0001
               15232, 0001,0001,0001
               15234, 0001,0001,0001
               15236, 0001,0001,0001
               15238, 0001,0001,0001
               15240, 0001,0001,0001
               15242, 0001,0001,0001
               15244, 0001,0001,0001
               15246, 0001,0001,0001
               15248, 0001,0001,0001
               15250, 0001,0001,1111
               15252, 0001,0001,1111
               15254, 0001,0001,1111
               15256, 0001,0001,1111
               15258, 0001,0001,1111
               15260, 0001,0001,0001
               15262, 0001,0001,0001
               15264, 0001,0001,0001
               15266, 0001,0001,0001
               15268, 0001,0001,0001
               15270, 0001,0001,0001
               15272, 0001,0001,0001
               15274, 0001,0001,0001
               15276, 0001,0001,0001
               15278, 0001,0001,0001
               15280, 0001,0001,0010
               15282, 0001,0001,0010
               15284, 0001,0001,0010
               15286, 0001,0001,0010
               15288, 0001,0001,0010
               15290, 0001,0001,1111
               15292, 0001,0001,1111
               15294, 0001,0001,1111
               15296, 0001,0001,1111
               15298, 0001,0001,1111
               15300, 0001,0001,1111
               15302, 0001,0001,1111
               15304, 0001,0001,1111
               15306, 0001,0001,1111
               15308, 0001,0001,1111
               15310, 0001,0001,0001
               15312, 0001,0001,0001
               15314, 0001,0001,0001
               15316, 0001,0001,0001
               15318, 0001,0001,0001
               15320, 0001,0001,0001
               15322, 0001,0001,0001
               15324, 0001,0001,0001
               15326, 0001,0001,0001
               15328, 0001,0001,0001
               15330, 0001,0001,0001
               15332, 0001,0001,0001
               15334, 0001,0001,0001
               15336, 0001,0001,0001
               15338, 0001,0001,0001
               15340, 0001,0001,0001
               15342, 0001,0001,0001
               15344, 0001,0001,0001
               15346, 0001,0001,0001
               15348, 0001,0001,0001
               15350, 0001,0001,0001
               15352, 0001,0001,0001
               15354, 0001,0001,0001
               15356, 0001,0001,0001
               15358, 0001,0001,0001
               15360, 0001,0001,0010
               15362, 0001,0001,0010
               15364, 0001,0001,0010
               15366, 0001,0001,0010
               15368, 0001,0001,0010
               15370, 0001,0001,1111
               15372, 0001,0001,1111
               15374, 0001,0001,1111
               15376, 0001,0001,1111
               15378, 0001,0001,1111
               15380, 0001,0001,0010
               15382, 0001,0001,0010
               15384, 0001,0001,0010
               15386, 0001,0001,0010
               15388, 0001,0001,0010
               15390, 0001,0001,0000
               15392, 0001,0001,0000
               15394, 0001,0001,0000
               15396, 0001,0001,0000
               15398, 0001,0001,0000
               15400, 0001,0001,0010
               15402, 0001,0001,0010
               15404, 0001,0001,0010
               15406, 0001,0001,0010
               15408, 0001,0001,0010
               15410, 0001,0001,0010
               15412, 0001,0001,0010
               15414, 0001,0001,0010
               15416, 0001,0001,0010
               15418, 0001,0001,0010
               15420, 0001,0001,0010
               15422, 0001,0001,0010
               15424, 0001,0001,0010
               15426, 0001,0001,0010
               15428, 0001,0001,0010
               15430, 0001,0001,0010
               15432, 0001,0001,0010
               15434, 0001,0001,0010
               15436, 0001,0001,0010
               15438, 0001,0001,0010
               15440, 0001,0001,0010
               15442, 0001,0001,0010
               15444, 0001,0001,0010
               15446, 0001,0001,0010
               15448, 0001,0001,0010
               15450, 0001,0001,0010
               15452, 0001,0001,0010
               15454, 0001,0001,0010
               15456, 0001,0001,0010
               15458, 0001,0001,0010
               15460, 0001,0001,0010
               15462, 0001,0001,0010
               15464, 0001,0001,0010
               15466, 0001,0001,0010
               15468, 0001,0001,0010
               15470, 0001,0001,0010
               15472, 0001,0001,0010
               15474, 0001,0001,0010
               15476, 0001,0001,0010
               15478, 0001,0001,0010
               15480, 0001,0001,0000
               15482, 0001,0001,0000
               15484, 0001,0001,0000
               15486, 0001,0001,0000
               15488, 0001,0001,0000
               15490, 0001,0001,0000
               15492, 0001,0001,0000
               15494, 0001,0001,0000
               15496, 0001,0001,0000
               15498, 0001,0001,0000
               15500, 0001,0001,0010
               15502, 0001,0001,0010
               15504, 0001,0001,0010
               15506, 0001,0001,0010
               15508, 0001,0001,0010
               15510, 0001,0001,0010
               15512, 0001,0001,0010
               15514, 0001,0001,0010
               15516, 0001,0001,0010
               15518, 0001,0001,0010
               15520, 0001,0001,0010
               15522, 0001,0001,0010
               15524, 0001,0001,0010
               15526, 0001,0001,0010
               15528, 0001,0001,0010
               15530, 0001,0001,0010
               15532, 0001,0001,0010
               15534, 0001,0001,0010
               15536, 0001,0001,0010
               15538, 0001,0001,0010
               15540, 0001,0001,0010
               15542, 0001,0001,0010
               15544, 0001,0001,0010
               15546, 0001,0001,0010
               15548, 0001,0001,0010
               15550, 0001,0001,0010
               15552, 0001,0001,0010
               15554, 0001,0001,0010
               15556, 0001,0001,0010
               15558, 0001,0001,0010
               15560, 0001,0001,0000
               15562, 0001,0001,0000
               15564, 0001,0001,0000
               15566, 0001,0001,0000
               15568, 0001,0001,0000
               15570, 0001,0001,0000
               15572, 0001,0001,0000
               15574, 0001,0001,0000
               15576, 0001,0001,0000
               15578, 0001,0001,0000
               15580, 0001,0001,0000
               15582, 0001,0001,0000
               15584, 0001,0001,0000
               15586, 0001,0001,0000
               15588, 0001,0001,0000
               15590, 0001,0001,0100
               15592, 0001,0001,0100
               15594, 0001,0001,0100
               15596, 0001,0001,0100
               15598, 0001,0001,0100
               15600, 0001,0001,0100
               15602, 0001,0001,0100
               15604, 0001,0001,0100
               15606, 0001,0001,0100
               15608, 0001,0001,0100
               15610, 0001,0001,0100
               15612, 0001,0001,0100
               15614, 0001,0001,0100
               15616, 0001,0001,0100
               15618, 0001,0001,0100
               15620, 0001,0001,1101
               15622, 0001,0001,1101
               15624, 0001,0001,1101
               15626, 0001,0001,1101
               15628, 0001,0001,1101
               15630, 0001,0001,0001
               15632, 0001,0001,0001
               15634, 0001,0001,0001
               15636, 0001,0001,0001
               15638, 0001,0001,0001
               15640, 0001,0001,0001
               15642, 0001,0001,0001
               15644, 0001,0001,0001
               15646, 0001,0001,0001
               15648, 0001,0001,0001
               15650, 0001,0001,1111
               15652, 0001,0001,1111
               15654, 0001,0001,1111
               15656, 0001,0001,1111
               15658, 0001,0001,1111
               15660, 0001,0001,0010
               15662, 0001,0001,0010
               15664, 0001,0001,0010
               15666, 0001,0001,0010
               15668, 0001,0001,0010
               15670, 0001,0001,0010
               15672, 0001,0001,0010
               15674, 0001,0001,0010
               15676, 0001,0001,0010
               15678, 0001,0001,0010
               15680, 0001,0001,0000
               15682, 0001,0001,0000
               15684, 0001,0001,0000
               15686, 0001,0001,0000
               15688, 0001,0001,0000
               15690, 0001,0001,0000
               15692, 0001,0001,0000
               15694, 0001,0001,0000
               15696, 0001,0001,0000
               15698, 0001,0001,0000
               15700, 0001,0001,0000
               15702, 0001,0001,0000
               15704, 0001,0001,0000
               15706, 0001,0001,0000
               15708, 0001,0001,0000
               15710, 0001,0001,1000
               15712, 0001,0001,1000
               15714, 0001,0001,1000
               15716, 0001,0001,1000
               15718, 0001,0001,1000
               15720, 0001,0001,1000
               15722, 0001,0001,1000
               15724, 0001,0001,1000
               15726, 0001,0001,1000
               15728, 0001,0001,1000
               15730, 0001,0001,1000
               15732, 0001,0001,1000
               15734, 0001,0001,1000
               15736, 0001,0001,1000
               15738, 0001,0001,1000
               15740, 0001,0001,0010
               15742, 0001,0001,0010
               15744, 0001,0001,0010
               15746, 0001,0001,0010
               15748, 0001,0001,0010
               15750, 0001,0001,0010
               15752, 0001,0001,0010
               15754, 0001,0001,0010
               15756, 0001,0001,0010
               15758, 0001,0001,0010
               15760, 0001,0001,0000
               15762, 0001,0001,0000
               15764, 0001,0001,0000
               15766, 0001,0001,0000
               15768, 0001,0001,0000
               15770, 0001,0001,0010
               15772, 0001,0001,0010
               15774, 0001,0001,0010
               15776, 0001,0001,0010
               15778, 0001,0001,0010
               15780, 0001,0001,0010
               15782, 0001,0001,0010
               15784, 0001,0001,0010
               15786, 0001,0001,0010
               15788, 0001,0001,0010
               15790, 0001,0001,0010
               15792, 0001,0001,0010
               15794, 0001,0001,0010
               15796, 0001,0001,0010
               15798, 0001,0001,0010
               15800, 0001,0001,1111
               15802, 0001,0001,1111
               15804, 0001,0001,1111
               15806, 0001,0001,1111
               15808, 0001,0001,1111
               15810, 0001,0001,0010
               15812, 0001,0001,0010
               15814, 0001,0001,0010
               15816, 0001,0001,0010
               15818, 0001,0001,0010
               15820, 0001,0001,0010
               15822, 0001,0001,0010
               15824, 0001,0001,0010
               15826, 0001,0001,0010
               15828, 0001,0001,0010
               15830, 0001,0001,0010
               15832, 0001,0001,0010
               15834, 0001,0001,0010
               15836, 0001,0001,0010
               15838, 0001,0001,0010
               15840, 0001,0001,0010
               15842, 0001,0001,0010
               15844, 0001,0001,0010
               15846, 0001,0001,0010
               15848, 0001,0001,0010
               15850, 0001,0001,0010
               15852, 0001,0001,0010
               15854, 0001,0001,0010
               15856, 0001,0001,0010
               15858, 0001,0001,0010
               15860, 0001,0001,0010
               15862, 0001,0001,0010
               15864, 0001,0001,0010
               15866, 0001,0001,0010
               15868, 0001,0001,0010
               15870, 0001,0001,0010
               15872, 0001,0001,0010
               15874, 0001,0001,0010
               15876, 0001,0001,0010
               15878, 0001,0001,0010
               15880, 0001,0001,0010
               15882, 0001,0001,0010
               15884, 0001,0001,0010
               15886, 0001,0001,0010
               15888, 0001,0001,0010
               15890, 0001,0001,1111
               15892, 0001,0001,1111
               15894, 0001,0001,1111
               15896, 0001,0001,1111
               15898, 0001,0001,1111
               15900, 0001,0001,1111
               15902, 0001,0001,1111
               15904, 0001,0001,1111
               15906, 0001,0001,1111
               15908, 0001,0001,1111
               15910, 0001,0001,1111
               15912, 0001,0001,1111
               15914, 0001,0001,1111
               15916, 0001,0001,1111
               15918, 0001,0001,1111
               15920, 0001,0001,0010
               15922, 0001,0001,0010
               15924, 0001,0001,0010
               15926, 0001,0001,0010
               15928, 0001,0001,0010
               15930, 0001,0001,1111
               15932, 0001,0001,1111
               15934, 0001,0001,1111
               15936, 0001,0001,1111
               15938, 0001,0001,1111
               15940, 0001,0001,0001
               15942, 0001,0001,0001
               15944, 0001,0001,0001
               15946, 0001,0001,0001
               15948, 0001,0001,0001
               15950, 0001,0001,0010
               15952, 0001,0001,0010
               15954, 0001,0001,0010
               15956, 0001,0001,0010
               15958, 0001,0001,0010
               15960, 0001,0001,0010
               15962, 0001,0001,0010
               15964, 0001,0001,0010
               15966, 0001,0001,0010
               15968, 0001,0001,0010
               15970, 0001,0001,1111
               15972, 0001,0001,1111
               15974, 0001,0001,1111
               15976, 0001,0001,1111
               15978, 0001,0001,1111
               15980, 0001,0001,0001
               15982, 0001,0001,0001
               15984, 0001,0001,0001
               15986, 0001,0001,0001
               15988, 0001,0001,0001
               15990, 0001,0001,0010
               15992, 0001,0001,0010
               15994, 0001,0001,0010
               15996, 0001,0001,0010
               15998, 0001,0001,0010
               16000, 0001,0001,0010
               16002, 0001,0001,0010
               16004, 0001,0001,0010
               16006, 0001,0001,0010
               16008, 0001,0001,0010
               16010, 0001,0001,0000
               16012, 0001,0001,0000
               16014, 0001,0001,0000
               16016, 0001,0001,0000
               16018, 0001,0001,0000
               16020, 0001,0001,0010
               16022, 0001,0001,0010
               16024, 0001,0001,0010
               16026, 0001,0001,0010
               16028, 0001,0001,0010
               16030, 0001,0001,0010
               16032, 0001,0001,0010
               16034, 0001,0001,0010
               16036, 0001,0001,0010
               16038, 0001,0001,0010
               16040, 0001,0001,0000
               16042, 0001,0001,0000
               16044, 0001,0001,0000
               16046, 0001,0001,0000
               16048, 0001,0001,0000
               16050, 0001,0001,0000
               16052, 0001,0001,0000
               16054, 0001,0001,0000
               16056, 0001,0001,0000
               16058, 0001,0001,0000
               16060, 0001,0001,0010
               16062, 0001,0001,0010
               16064, 0001,0001,0010
               16066, 0001,0001,0010
               16068, 0001,0001,0010
               16070, 0001,0001,0010
               16072, 0001,0001,0010
               16074, 0001,0001,0010
               16076, 0001,0001,0010
               16078, 0001,0001,0010
               16080, 0001,0001,1111
               16082, 0001,0001,1111
               16084, 0001,0001,1111
               16086, 0001,0001,1111
               16088, 0001,0001,1111
               16090, 0001,0001,0001
               16092, 0001,0001,0001
               16094, 0001,0001,0001
               16096, 0001,0001,0001
               16098, 0001,0001,0001
               16100, 0001,0001,0000
               16102, 0001,0001,0000
               16104, 0001,0001,0000
               16106, 0001,0001,0000
               16108, 0001,0001,0000
               16110, 0001,0001,0100
               16112, 0001,0001,0100
               16114, 0001,0001,0100
               16116, 0001,0001,0100
               16118, 0001,0001,0100
               16120, 0001,0001,0100
               16122, 0001,0001,0100
               16124, 0001,0001,0100
               16126, 0001,0001,0100
               16128, 0001,0001,0100
               16130, 0001,0001,0100
               16132, 0001,0001,0100
               16134, 0001,0001,0100
               16136, 0001,0001,0100
               16138, 0001,0001,0100
               16140, 0001,0001,0100
               16142, 0001,0001,0100
               16144, 0001,0001,0100
               16146, 0001,0001,0100
               16148, 0001,0001,0100
               16150, 0001,0001,1111
               16152, 0001,0001,1111
               16154, 0001,0001,1111
               16156, 0001,0001,1111
               16158, 0001,0001,1111
               16160, 0001,0001,0010
               16162, 0001,0001,0010
               16164, 0001,0001,0010
               16166, 0001,0001,0010
               16168, 0001,0001,0010
               16170, 0001,0001,0010
               16172, 0001,0001,0010
               16174, 0001,0001,0010
               16176, 0001,0001,0010
               16178, 0001,0001,0010
               16180, 0001,0001,0010
               16182, 0001,0001,0010
               16184, 0001,0001,0010
               16186, 0001,0001,0010
               16188, 0001,0001,0010
